2101.777 1433.22 1493.2835483551 0.9782934 -0.2072245
2106.933 1466.839 1527.29516410828 0.9898572 -0.1420661
2111.222 1499.026 1559.76698493958 0.9881419 -0.1535434
2118.132 1538.908 1600.24263954163 0.9837797 -0.1793809
2126.803 1584.478 1646.63011360168 0.9830657 -0.1832536
2136.1 1635.3 1698.29592323303 0.9769246 -0.2135843
2157.7 1725.8 1791.33786964417 0.9773436 -0.2116588
2164.6 1766.9 1833.0130443573 0.9878795 -0.1552228
2170.6 1807.9 1874.44974327087 0.9896013 -0.1438374
2177.1 1852.9 1919.91676521301 0.9929643 -0.1184138
2180.2 1888.4 1955.55184745789 0.9943331 -0.1063093
2183.9 1916.5 1983.89436531067 0.9879052 -0.155059
2189.9 1950.2 2018.12427711487 0.9813541 -0.1922085
2196.2 1979.3 2047.89853286743 0.9807571 -0.195232
2202.6 2014 2083.18377685547 0.9832116 -0.1824688
2208.3 2044.5 2114.21182060242 0.978106 -0.2081075
2216.6 2079.8 2150.47453117371 0.9662605 -0.2575668
2225.2 2107.9 2179.86091041565 0.9567135 -0.2910315
2234.7 2139.3 2212.66669273376 0.963896 -0.2662791
2242.3 2169.8 2244.09934234619 0.9739887 -0.2265965
2247.1 2192.6 2267.39918518066 0.9787823 -0.2049031
2253.5 2223.3 2298.75912284851 0.9832389 -0.1823219
2258.3 2253 2328.84446144104 0.9839467 -0.1784626
2264.6 2284.5 2360.96829414368 0.9796195 -0.2008624
2270.5 2312.5 2389.58312988281 0.9615891 -0.2744929
2282.09 2345.77 2424.81414413452 0.947088 -0.3209741
2292.8 2378.3 2459.06186294556 0.9500042 -0.3122372
2303.71 2411.55 2494.05598449707 0.9634976 -0.2677169
2311.5 2445.6 2528.98577880859 0.9778725 -0.2092019
2316.3 2470.4 2554.24584197998 0.9832523 -0.1822498
2322.41 2504.46 2588.84957122803 0.9842378 -0.1768498
2329 2541.08 2626.05793380737 0.9902409 -0.1393661
2331.8 2571.18 2656.28774452209 0.9977358 -0.06725549
2332.1 2587.07 2672.18071365356 1 0
2331.8 2611.5 2696.61248779297 1 0
2332.1 2639.7 2724.81403541565 0.9999801 -0.006312702
2332.1 2659.03 2744.14411354065 0.9998295 -0.0184638
2332.9 2683.01 2768.13742828369 0.9998022 -0.01988864
2333.1 2709.3 2794.42823028564 0.999961 -0.008834856
2333.3 2728.3 2813.42928314209 0.9999968 -0.002508871
2333.2 2749.1 2834.22957229614 0.9999975 -0.002233857
2333.4 2773 2858.13031005859 0.9984792 0.05512987
2330.5 2798 2883.29793739319 0.9844533 0.1756466
2324.8 2821.2 2907.18783378601 0.9590173 0.2833476
2316.2 2846.4 2933.8148727417 0.9277467 0.3732107
2303.6 2873.9 2964.06394386292 0.8834426 0.4685393
2286.5 2902.4 2997.30042076111 0.8373147 0.5467212
2266.786 2930.281 3031.44725227356 0.7709385 0.6369097
2246.81 2950.443 3059.82936286926 0.6763027 0.7366239
2222 2971.4 3092.30584907532 0.5497622 0.8353212
2190.2 2987.7 3128.04007148743 0.3435533 0.9391332
2155.3 2995.8 3163.86763954163 0.1557412 0.9877979
2121.7 2998.5 3197.57604026794 0.04806948 0.998844
2094.053 2998.748 3225.22387695313 0.01201504 0.9999279
2063.083 2999.204 3256.19746017456 0.0192073 0.9998155
2032.366 2999.933 3286.92301177979 -0.0151453 0.9998853
1997.563 2998.212 3321.76837921143 -0.06530881 0.9978652
1963.766 2995.443 3355.67862319946 -0.06276703 0.9980282
1929 2993.9 3390.4790802002 -0.06750417 0.9977191
1898.1 2991 3421.51488113403 -0.1194509 0.9928401
1864.891 2986.187 3455.07110214233 -0.1654203 0.9862232
1830.363 2979.638 3490.21416854858 -0.1499853 0.9886882
1792.705 2975.236 3528.12882232666 -0.09902501 0.995085
1752.6 2971.9 3568.37232589722 -0.1009978 0.9948867
1716.5 2967.5 3604.73944473267 -0.1416101 0.9899225
1679.2 2961.4 3642.5350112915 -0.1572973 0.9875513
1644.3 2956 3677.85019302368 -0.1282835 0.9917377
1598.8 2951 3723.62409210205 -0.1229882 0.9924082
1538.467 2942.884 3784.5001335144 -0.08315027 0.996537
1481.088 2941.178 3841.90451812744 -0.02094829 0.9997806
1428.893 2940.588 3894.10328674316 0.0007269979 0.9999998
1385.381 2941.248 3937.62049102783 0.03085208 0.999524
1323.206 2943.851 3999.84999465942 0.08081907 0.9967288
1273.241 2950.341 4050.23456954956 0.1000831 0.9949791
1224.223 2953.807 4099.37530517578 0.03130078 0.99951
1163.645 2953.773 4159.95307540894 -0.02042937 0.9997913
1127.181 2951.824 4196.46884536743 -0.09344053 0.9956249
1076.317 2945.577 4247.71508026123 -0.1865232 0.9824507
1010.781 2929.725 4315.14101409912 -0.258821 0.9659254
957.2896 2913.683 4370.98598098755 -0.2463995 0.9691684
920.5009 2906.772 4408.41822814941 -0.1343836 0.9909295
872.5331 2902.189 4456.60440444946 -0.06716657 0.9977418
809.5 2899.3 4519.70372390747 -0.00617373 0.9999809
760.9 2901.5 4568.35346603394 0.03776932 0.9992865
709.4828 2903.08 4619.794921875 -0.006520033 0.9999787
651.4912 2900.787 4677.83190536499 -0.05208302 0.9986428
614.2916 2898.116 4715.12731170654 -0.1316625 0.9912946
562.6884 2888.992 4767.53088760376 -0.2052449 0.9787107
512.8154 2876.835 4818.8641242981 -0.274142 0.9616892
471.6826 2863.05 4862.24559783936 -0.3464711 0.9380608
418.5 2842 4919.44234848022 -0.4432236 0.8964111
383.2 2819.3 4961.41110992432 -0.6158115 0.7878937
345.7 2785.1 5012.16431045532 -0.7330205 0.6802067
308.5 2738.8 5071.55736923218 -0.8330534 0.5531927
277.9 2683 5135.19702529907 -0.8918767 0.4522787
255 2633.3 5189.91900253296 -0.9280702 0.3724052
237.3182 2581.866 5244.30728530884 -0.9449031 0.32735
220.1718 2532.768 5296.31378555298 -0.9477751 0.3189399
203.0656 2480.08 5351.70889663696 -0.9582791 0.2858341
188.2281 2425.674 5408.10162734985 -0.9688905 0.2474897
178.6 2384.3 5450.58114624023 -0.9826933 0.1852403
171.2963 2335.852 5499.57681655884 -0.9924971 0.122268
167.1821 2291.617 5544.00283813477 -0.9977285 0.06736647
165 2242.6 5593.06798934937 -0.9988278 0.04840581
162.4873 2194.741 5640.99279403687 -0.9994211 0.03402611
161.6546 2144.339 5691.40152740479 -0.9999855 -0.005401879
163.0776 2085.463 5750.29518508911 -0.9969574 -0.07795043
169.5 2044 5792.25253677368 -0.9848059 -0.1736591
179.4 1992.9 5844.30268859863 -0.973924 -0.2268747
192.8806 1943.632 5895.38137054443 -0.9388913 -0.3442138
215.982 1893.118 5950.92790985107 -0.9058797 -0.4235349
234.9113 1853.735 5994.62371444702 -0.9034821 -0.4286261
259.606 1801.164 6052.70541000366 -0.9147444 -0.4040332
281.9393 1747.262 6111.0514755249 -0.9286604 -0.3709309
302.4697 1693.851 6168.27206039429 -0.9303303 -0.3667228
318.9947 1653.257 6212.10101699829 -0.9131069 -0.4077201
338.3099 1613.585 6256.22454452515 -0.8910607 -0.4538842
362.7583 1567.341 6308.53430175781 -0.8816413 -0.4719203
385.6957 1525.059 6356.63659286499 -0.8683876 -0.4958861
415.7805 1474.489 6415.47916793823 -0.8622235 -0.506528
440.6 1431.6 6465.03196716309 -0.8733301 -0.4871292
466.7 1383.2 6520.02080917358 -0.8700985 -0.4928782
496 1333.8 6577.4563331604 -0.8478998 -0.5301567
527.1 1286.6 6633.98115539551 -0.8159528 -0.5781186
559.2 1244.6 6686.84335708618 -0.7464278 -0.6654665
594.5 1211 6735.57781600952 -0.6618285 -0.7496552
630.9 1181.3 6782.5570526123 -0.5641783 -0.8256531
670.6 1159 6828.09141921997 -0.4259061 -0.9047673
711.2 1143.5 6871.54959487915 -0.2637061 -0.9646032
753.2067 1136.417 6914.14925765991 -0.107399 -0.9942161
